Date,Open,High,Low,Close,Adj Close,Volume
2016-09-21,0.755744,0.760514,0.753693,0.755801,0.755801,0
2016-09-22,0.763884,0.767577,0.762835,0.763242,0.763242,0
2016-09-23,0.764602,0.765404,0.761209,0.764935,0.764935,0
2016-09-26,0.761499,0.764994,0.760398,0.761615,0.761615,0
2016-09-27,0.763266,0.769704,0.761383,0.763382,0.763382,0
2016-09-28,0.766871,0.768876,0.764584,0.766989,0.766989,0
2016-09-29,0.769231,0.771188,0.765462,0.769408,0.769408,0
2016-09-30,0.762893,0.767283,0.759129,0.762835,0.762835,0
2016-10-03,0.764526,0.768403,0.764234,0.764409,0.764409,0
2016-10-04,0.768462,0.768817,0.763825,0.768640,0.768640,0
2016-10-05,0.761209,0.764526,0.759532,0.761093,0.761093,0
2016-10-06,0.762079,0.762311,0.756372,0.762369,0.762369,0
2016-10-07,0.757610,0.762428,0.755515,0.757805,0.757805,0
2016-10-10,0.760109,0.763126,0.758150,0.759994,0.759994,0
2016-10-11,0.759994,0.759994,0.753750,0.759994,0.759994,0
2016-10-12,0.756315,0.759129,0.755344,0.756258,0.756258,0
2016-10-13,0.755515,0.756773,0.750863,0.755801,0.755801,0
2016-10-14,0.756315,0.764877,0.755744,0.756372,0.756372,0
2016-10-17,0.759590,0.762893,0.758323,0.759647,0.759647,0
2016-10-18,0.764292,0.769172,0.764175,0.764059,0.764059,0
2016-10-19,0.767283,0.771724,0.766166,0.767460,0.767460,0
2016-10-20,0.772738,0.773575,0.762544,0.772618,0.772618,0
2016-10-21,0.763359,0.764877,0.759013,0.763301,0.763301,0
2016-10-24,0.760283,0.764175,0.759244,0.760225,0.760225,0
2016-10-25,0.759359,0.765580,0.759359,0.759417,0.759417,0
2016-10-26,0.765111,0.770772,0.764292,0.765052,0.765052,0
2016-10-27,0.764877,0.765287,0.759590,0.764994,0.764994,0
2016-10-28,0.759129,0.760919,0.755915,0.759013,0.759013,0
2016-10-31,0.759474,0.761905,0.758553,0.759821,0.759821,0
2016-11-01,0.760803,0.768994,0.759936,0.760746,0.760746,0
2016-11-02,0.764643,0.767990,0.761487,0.764526,0.764526,0
2016-11-03,0.765169,0.768580,0.763884,0.765345,0.765345,0
2016-11-04,0.768521,0.769823,0.765404,0.768580,0.768580,0
2016-11-07,0.767813,0.770891,0.766871,0.767872,0.767872,0
2016-11-08,0.772082,0.772320,0.769053,0.772022,0.772022,0
2016-11-09,0.774713,0.777122,0.758495,0.774593,0.774593,0
2016-11-10,0.765052,0.774174,0.757289,0.764935,0.764935,0
2016-11-11,0.760977,0.763009,0.754091,0.760861,0.760861,0
2016-11-14,0.755287,0.757461,0.752615,0.754945,0.754945,0
2016-11-15,0.756830,0.758898,0.751315,0.757117,0.757117,0
2016-11-16,0.755458,0.757289,0.746324,0.755344,0.755344,0
2016-11-17,0.749176,0.749681,0.745045,0.749457,0.749457,0
2016-11-18,0.740083,0.740686,0.734376,0.739809,0.739809,0
2016-11-21,0.732547,0.738280,0.731315,0.732332,0.732332,0
2016-11-22,0.737735,0.741455,0.737191,0.737681,0.737681,0
2016-11-23,0.741125,0.744546,0.737517,0.741015,0.741015,0
2016-11-24,0.737517,0.741620,0.736594,0.737463,0.737463,0
2016-11-25,0.741785,0.746770,0.740138,0.741675,0.741675,0
2016-11-28,0.744214,0.749400,0.743494,0.744546,0.744546,0
2016-11-29,0.749569,0.749850,0.743467,0.749457,0.749457,0
2016-11-30,0.748503,0.749738,0.738880,0.748447,0.748447,0
2016-12-01,0.739044,0.742060,0.737626,0.738880,0.738880,0
2016-12-02,0.742280,0.746826,0.740247,0.742115,0.742115,0
2016-12-05,0.743937,0.746993,0.741565,0.744380,0.744380,0
2016-12-06,0.747323,0.748279,0.743384,0.747440,0.747440,0
2016-12-07,0.747272,0.748223,0.741895,0.747217,0.747217,0
2016-12-08,0.748671,0.750638,0.743052,0.748615,0.748615,0
2016-12-09,0.745935,0.749681,0.744491,0.745951,0.745951,0
2016-12-12,0.744879,0.750525,0.743826,0.744823,0.744823,0
2016-12-13,0.749681,0.752389,0.747664,0.749738,0.749738,0
2016-12-14,0.749457,0.752276,0.748335,0.749457,0.749457,0
2016-12-15,0.740631,0.743052,0.734916,0.741070,0.741070,0
2016-12-16,0.736757,0.736974,0.726945,0.736811,0.736811,0
2016-12-19,0.729182,0.731475,0.725058,0.729129,0.729129,0
2016-12-20,0.725216,0.726375,0.722387,0.725111,0.725111,0
2016-12-21,0.726850,0.728226,0.724165,0.726956,0.726956,0
2016-12-22,0.723589,0.725795,0.719942,0.723537,0.723537,0
2016-12-23,0.722178,0.722909,0.716076,0.722178,0.722178,0
2016-12-26,0.717721,0.724638,0.716794,0.717927,0.717927,0
2016-12-27,0.718133,0.719994,0.717412,0.718081,0.718081,0
2016-12-28,0.719114,0.722022,0.716486,0.719114,0.719114,0
2016-12-29,0.718494,0.722022,0.718391,0.718494,0.718494,0
2016-12-30,0.723641,0.724795,0.721709,0.723484,0.723484,0
2017-01-02,0.720981,0.722178,0.717000,0.720981,0.720981,0
2017-01-03,0.719580,0.723798,0.719580,0.719683,0.719683,0
2017-01-04,0.723066,0.727961,0.722116,0.722993,0.722993,0
2017-01-05,0.728916,0.734916,0.727908,0.728704,0.728704,0
2017-01-06,0.733783,0.735510,0.730727,0.733837,0.733837,0
2017-01-09,0.731261,0.734700,0.730300,0.731208,0.731208,0
2017-01-10,0.735727,0.738607,0.733353,0.735998,0.735998,0
2017-01-11,0.736052,0.739809,0.735348,0.736160,0.736160,0
2017-01-12,0.744823,0.751993,0.743052,0.744713,0.744713,0
2017-01-13,0.748783,0.750807,0.745156,0.748839,0.748839,0
2017-01-16,0.750188,0.750188,0.745935,0.749794,0.749794,0
2017-01-17,0.747272,0.756258,0.746597,0.747328,0.747328,0
2017-01-18,0.754968,0.756716,0.754063,0.755070,0.755070,0
2017-01-19,0.751033,0.757232,0.749412,0.750920,0.750920,0
2017-01-20,0.756659,0.758898,0.751823,0.756659,0.756659,0
2017-01-23,0.757163,0.758783,0.755116,0.757346,0.757346,0
2017-01-24,0.758265,0.760977,0.755430,0.758265,0.758265,0
2017-01-25,0.758967,0.759821,0.751654,0.759244,0.759244,0
2017-01-26,0.757863,0.758610,0.752887,0.757404,0.757404,0
2017-01-27,0.753182,0.757117,0.751349,0.753352,0.753352,0
2017-01-30,0.755470,0.756773,0.752955,0.755361,0.755361,0
2017-01-31,0.756310,0.760572,0.754370,0.756544,0.756544,0
2017-02-01,0.757805,0.759821,0.755201,0.758035,0.758035,0
2017-02-02,0.758553,0.769586,0.758553,0.758380,0.758380,0
2017-02-03,0.765697,0.769586,0.763650,0.765462,0.765462,0
2017-02-06,0.767813,0.768108,0.763033,0.767601,0.767601,0
2017-02-07,0.764701,0.768226,0.760803,0.764584,0.764584,0
2017-02-08,0.762032,0.766518,0.761383,0.762253,0.762253,0
2017-02-09,0.763475,0.766401,0.761249,0.763172,0.763172,0
2017-02-10,0.762718,0.767519,0.762009,0.762590,0.762590,0
2017-02-13,0.766948,0.767990,0.763242,0.767012,0.767012,0
2017-02-14,0.764269,0.769882,0.762486,0.764240,0.764240,0
2017-02-15,0.766942,0.768935,0.763773,0.766930,0.766930,0
2017-02-16,0.772380,0.773228,0.768610,0.772147,0.772147,0
2017-02-17,0.769764,0.771426,0.765990,0.769823,0.769823,0
2017-02-20,0.766812,0.768882,0.766107,0.766801,0.766801,0
2017-02-21,0.768870,0.768935,0.765088,0.768876,0.768876,0
2017-02-22,0.767660,0.771129,0.766754,0.767636,0.767636,0
2017-02-23,0.769752,0.774174,0.766671,0.769704,0.769704,0
2017-02-24,0.771307,0.772082,0.766630,0.771307,0.771307,0
2017-02-27,0.766871,0.770452,0.766695,0.767048,0.767048,0
2017-02-28,0.767560,0.769586,0.766871,0.767636,0.767636,0
2017-03-01,0.764292,0.769764,0.764000,0.764228,0.764228,0
2017-03-02,0.765978,0.766577,0.756802,0.765755,0.765755,0
2017-03-03,0.757260,0.758438,0.754489,0.757232,0.757232,0
2017-03-06,0.759042,0.760977,0.757174,0.759474,0.759474,0
2017-03-07,0.759157,0.762922,0.758553,0.758921,0.758921,0
2017-03-08,0.759232,0.760977,0.753466,0.759497,0.759497,0
2017-03-09,0.752729,0.753466,0.749344,0.752899,0.752899,0
2017-03-10,0.750751,0.755492,0.750638,0.750751,0.750751,0
2017-03-13,0.754040,0.759301,0.753523,0.754375,0.754375,0
2017-03-14,0.757117,0.757708,0.754091,0.756659,0.756659,0
2017-03-15,0.756618,0.760283,0.755687,0.756550,0.756550,0
2017-03-16,0.770630,0.771629,0.766460,0.770594,0.770594,0
2017-03-17,0.767165,0.771724,0.766689,0.766989,0.766989,0
2017-03-20,0.770772,0.774689,0.769882,0.770475,0.770475,0
2017-03-21,0.773096,0.775074,0.770060,0.773036,0.773036,0
2017-03-22,0.767283,0.768403,0.764082,0.767413,0.767413,0
2017-03-23,0.766812,0.766989,0.762544,0.766942,0.766942,0
2017-03-24,0.763592,0.764234,0.760549,0.763417,0.763417,0
2017-03-27,0.763440,0.764994,0.761035,0.763301,0.763301,0
2017-03-28,0.762951,0.765580,0.758898,0.762893,0.762893,0
2017-03-29,0.765462,0.766577,0.763417,0.765240,0.765240,0
2017-03-30,0.767271,0.768108,0.765111,0.767048,0.767048,0
2017-03-31,0.765169,0.766401,0.762428,0.765521,0.765521,0
2017-04-03,0.763068,0.764117,0.759186,0.762992,0.762992,0
2017-04-04,0.760508,0.761499,0.754660,0.760514,0.760514,0
2017-04-05,0.756830,0.758783,0.756086,0.756888,0.756888,0
2017-04-06,0.756601,0.756945,0.753352,0.756779,0.756779,0
2017-04-07,0.753977,0.754603,0.750508,0.754148,0.754148,0
2017-04-10,0.750694,0.750920,0.747680,0.750723,0.750723,0
2017-04-11,0.750678,0.751597,0.747608,0.750694,0.750694,0
2017-04-12,0.750030,0.750976,0.748111,0.750362,0.750362,0
2017-04-13,0.753818,0.759590,0.753330,0.753909,0.753909,0
2017-04-14,0.756601,0.758495,0.756018,0.756601,0.756601,0
2017-04-17,0.758093,0.761058,0.757978,0.758093,0.758093,0
2017-04-18,0.759186,0.759705,0.753409,0.759186,0.759186,0
2017-04-19,0.755915,0.756258,0.749681,0.755915,0.755915,0
2017-04-20,0.749518,0.754774,0.749518,0.749625,0.749625,0
2017-04-21,0.751823,0.754603,0.751648,0.751908,0.751908,0
2017-04-24,0.755801,0.758380,0.754888,0.755572,0.755572,0
2017-04-25,0.756149,0.756716,0.752106,0.755972,0.755972,0
2017-04-26,0.753687,0.754603,0.745551,0.753693,0.753693,0
2017-04-27,0.747887,0.749232,0.744103,0.748033,0.748033,0
2017-04-28,0.747105,0.748503,0.744823,0.746720,0.746720,0
2017-05-01,0.748391,0.754205,0.747496,0.748341,0.748341,0
2017-05-02,0.753131,0.755687,0.751089,0.753409,0.753409,0
2017-05-03,0.754432,0.754660,0.744657,0.754318,0.754318,0
2017-05-04,0.742898,0.743108,0.738389,0.742887,0.742887,0
2017-05-05,0.741125,0.741895,0.737028,0.741235,0.741235,0
2017-05-08,0.741350,0.742335,0.738116,0.741581,0.741581,0
2017-05-09,0.738973,0.739919,0.733030,0.738880,0.738880,0
2017-05-10,0.734160,0.739382,0.734053,0.734241,0.734241,0
2017-05-11,0.735803,0.737849,0.733945,0.736106,0.736106,0
2017-05-12,0.737790,0.742280,0.736909,0.737898,0.737898,0
2017-05-15,0.739372,0.744602,0.738918,0.739290,0.739290,0
2017-05-16,0.742016,0.743826,0.739579,0.742054,0.742054,0
2017-05-17,0.742225,0.744291,0.738973,0.742115,0.742115,0
2017-05-18,0.742997,0.746714,0.740949,0.743108,0.743108,0
2017-05-19,0.742060,0.746046,0.740796,0.742225,0.742225,0
2017-05-22,0.745156,0.748867,0.743605,0.745212,0.745212,0
2017-05-23,0.747217,0.751823,0.746887,0.747105,0.747105,0
2017-05-24,0.747496,0.748615,0.744325,0.747161,0.747161,0
2017-05-25,0.749749,0.751880,0.746168,0.749749,0.749749,0
2017-05-26,0.745434,0.746157,0.742280,0.745601,0.745601,0
2017-05-29,0.744325,0.745212,0.742870,0.744435,0.744435,0
2017-05-30,0.743893,0.746603,0.741950,0.743882,0.743882,0
2017-05-31,0.745990,0.747608,0.742760,0.745935,0.745935,0
2017-06-01,0.742556,0.745323,0.737354,0.742666,0.742666,0
2017-06-02,0.738062,0.744380,0.737479,0.737953,0.737953,0
2017-06-05,0.742666,0.748783,0.742335,0.742870,0.742870,0
2017-06-06,0.748895,0.752219,0.745851,0.748727,0.748727,0
2017-06-07,0.751010,0.756659,0.750131,0.750976,0.750976,0
2017-06-08,0.753977,0.755572,0.752559,0.754205,0.754205,0
2017-06-09,0.752842,0.754392,0.752010,0.752831,0.752831,0
2017-06-12,0.752842,0.754774,0.752219,0.753012,0.753012,0
2017-06-13,0.754888,0.756487,0.752559,0.754774,0.754774,0
2017-06-14,0.753699,0.763534,0.753352,0.753807,0.753807,0
2017-06-15,0.758956,0.763417,0.756991,0.758898,0.758898,0
2017-06-16,0.758783,0.762718,0.757742,0.758553,0.758553,0
2017-06-19,0.761783,0.763126,0.758610,0.762137,0.762137,0
2017-06-20,0.759198,0.762253,0.757329,0.759192,0.759192,0
2017-06-21,0.757691,0.757972,0.754831,0.757610,0.757610,0
2017-06-22,0.755173,0.756315,0.753631,0.755087,0.755087,0
2017-06-23,0.754205,0.758323,0.754148,0.754148,0.754148,0
2017-06-26,0.757174,0.760109,0.756601,0.756767,0.756767,0
2017-06-27,0.758288,0.762718,0.757771,0.758438,0.758438,0
2017-06-28,0.758668,0.764059,0.757869,0.758668,0.758668,0
2017-06-29,0.763709,0.768699,0.763709,0.763592,0.763592,0
2017-06-30,0.768657,0.771010,0.766871,0.768521,0.768521,0
2017-07-03,0.768994,0.769402,0.764584,0.768829,0.768829,0
2017-07-04,0.766618,0.768226,0.759186,0.766618,0.766618,0
2017-07-05,0.761209,0.763161,0.757174,0.761209,0.761209,0
2017-07-06,0.759919,0.761441,0.757805,0.760092,0.760092,0
2017-07-07,0.758035,0.762137,0.757289,0.757978,0.757978,0
2017-07-10,0.760514,0.761615,0.758783,0.760514,0.760514,0
2017-07-11,null,null,null,null,null,null
2017-07-12,0.763942,0.768462,0.763767,0.763901,0.763901,0
2017-07-13,0.767990,0.774114,0.767648,0.767919,0.767919,0
2017-07-14,0.774174,0.782871,0.773539,0.774054,0.774054,0
2017-07-17,0.782491,0.783822,0.780390,0.782522,0.782522,0
2017-07-18,0.779089,0.794407,0.778755,0.779101,0.779101,0
2017-07-19,0.791954,0.795482,0.791271,0.791828,0.791828,0
2017-07-20,0.795969,0.798467,0.789808,0.796020,0.796020,0
2017-07-21,0.794811,0.795039,0.787873,0.794786,0.794786,0
2017-07-24,0.792456,0.796749,0.790514,0.792531,0.792531,0
2017-07-25,0.792531,0.797067,0.790839,0.792770,0.792770,0
2017-07-26,0.793141,0.793733,0.787997,0.793273,0.793273,0
2017-07-27,0.800077,0.806582,0.795811,0.800013,0.800013,0
2017-07-28,0.797607,0.800679,0.793777,0.797359,0.797359,0
2017-07-31,0.798193,0.798913,0.795773,0.798594,0.798594,0
2017-08-01,0.800378,0.804505,0.796197,0.799872,0.799872,0
2017-08-02,0.795672,0.798531,0.794281,0.795608,0.795608,0
2017-08-03,0.795608,0.795893,0.791703,0.795520,0.795520,0
2017-08-04,0.795672,0.798085,0.789204,0.795988,0.795988,0
2017-08-07,0.792977,0.794723,0.790264,0.793084,0.793084,0
2017-08-08,0.791578,0.794281,0.788967,0.791672,0.791672,0
2017-08-09,0.789391,0.789902,0.785830,0.789827,0.789827,0
2017-08-10,0.789266,0.791083,0.786751,0.789160,0.789160,0
2017-08-11,0.786658,0.790826,0.784037,0.786658,0.786658,0
2017-08-14,0.790451,0.791954,0.785669,0.790408,0.790408,0
2017-08-15,0.785583,0.787650,0.780823,0.785361,0.785361,0
2017-08-16,0.782656,0.789204,0.782534,0.782595,0.782595,0
2017-08-17,0.793210,0.796280,0.791089,0.793210,0.793210,0
2017-08-18,0.787464,0.793903,0.787464,0.787526,0.787526,0
2017-08-21,0.792852,0.795102,0.791139,0.792751,0.792751,0
2017-08-22,0.793966,0.795039,0.789827,0.793777,0.793777,0
2017-08-23,0.791102,0.791139,0.788420,0.791327,0.791327,0
2017-08-24,0.791471,0.791640,0.786770,0.791077,0.791077,0
2017-08-25,0.789702,0.795361,0.788637,0.790014,0.790014,0
2017-08-28,0.794250,0.796369,0.792770,0.794060,0.794060,0
2017-08-29,0.792581,0.798237,0.792330,0.792456,0.792456,0
2017-08-30,0.795938,0.799680,0.789123,0.795672,0.795672,0
2017-08-31,0.790639,0.793966,0.787278,0.790701,0.790701,0
2017-09-01,0.794199,0.799233,0.792267,0.793966,0.793966,0
2017-09-04,0.796495,0.797194,0.794382,0.796470,0.796470,0
2017-09-05,0.794590,0.802813,0.794458,0.794534,0.794534,0
2017-09-06,0.800769,0.801989,0.796559,0.800698,0.800698,0
2017-09-07,0.800833,0.804505,0.797741,0.801090,0.801090,0
2017-09-08,0.805601,0.812427,0.805179,0.805802,0.805802,0
2017-09-11,0.804803,0.805932,0.802246,0.805153,0.805153,0
2017-09-12,0.802375,0.804887,0.799936,0.802375,0.802375,0
2017-09-13,0.801796,0.804505,0.797372,0.802008,0.802008,0
2017-09-14,0.798180,0.801667,0.795982,0.797957,0.797957,0
2017-09-15,0.800282,0.802942,0.798779,0.800179,0.800179,0
2017-09-18,0.799680,0.803536,0.796495,0.799680,0.799680,0
2017-09-19,0.797010,0.801410,0.796311,0.797111,0.797111,0
2017-09-20,0.800576,0.807331,0.800064,0.800576,0.800576,0
2017-09-21,0.801667,0.801925,0.791791,0.801667,0.801667,0
2017-09-22,0.793021,0.798677,0.790958,0.793059,0.793059,0
2017-09-25,0.796369,0.797321,0.793462,0.796495,0.796495,0
2017-09-26,0.793714,0.795102,0.787098,0.793682,0.793682,0
2017-09-27,0.787650,0.788830,0.783748,0.787761,0.787761,0
2017-09-28,0.785071,0.785793,0.780031,0.785071,0.785071,0
2017-09-29,0.784732,0.785608,0.782228,0.784628,0.784628,0
2017-10-02,0.784142,0.784621,0.779606,0.784560,0.784560,0
2017-10-03,0.782730,0.784560,0.778695,0.782718,0.782718,0
2017-10-04,0.783576,0.787464,0.783509,0.783631,0.783631,0
2017-10-05,0.786269,0.786596,0.779599,0.786170,0.786170,0
2017-10-06,0.779162,0.779910,0.773437,0.779059,0.779059,0
2017-10-09,0.777853,0.778271,0.774881,0.777938,0.777938,0
2017-10-10,0.775910,0.779703,0.775861,0.775916,0.775916,0
2017-10-11,0.778513,0.780738,0.777605,0.778652,0.778652,0
2017-10-12,0.780640,0.783423,0.779995,0.780457,0.780457,0
2017-10-13,0.782742,0.789640,0.782350,0.782779,0.782779,0
2017-10-16,0.788619,0.788899,0.785762,0.788569,0.788569,0
2017-10-17,0.784591,0.786225,0.781922,0.784418,0.784418,0
2017-10-18,0.784997,0.785793,0.781922,0.785170,0.785170,0
2017-10-19,0.784320,0.788457,0.784314,0.784252,0.784252,0
2017-10-20,0.787811,0.787898,0.780884,0.787507,0.787507,0
2017-10-23,0.780701,0.783515,0.779709,0.780701,0.780701,0
2017-10-24,0.781299,0.782595,0.777152,0.781250,0.781250,0
2017-10-25,0.777605,0.778695,0.769290,0.777544,0.777544,0
2017-10-26,0.770832,0.772022,0.767460,0.770790,0.770790,0
2017-10-27,0.766242,0.767106,0.762672,0.765972,0.765972,0
2017-10-30,0.766636,0.768728,0.765703,0.766812,0.766812,0
2017-10-31,0.769527,0.769823,0.764111,0.769764,0.769764,0
2017-11-01,0.765937,0.769598,0.764883,0.765990,0.765990,0
2017-11-02,0.767748,0.773036,0.767748,0.767695,0.767695,0
2017-11-03,0.771379,0.771724,0.764070,0.771391,0.771391,0
2017-11-06,0.765041,0.767731,0.764000,0.765169,0.765169,0
2017-11-07,0.768699,0.770048,0.762881,0.768994,0.768994,0
2017-11-08,0.765562,0.768521,0.764526,0.765509,0.765509,0
2017-11-09,0.767872,0.769408,0.765029,0.767872,0.767872,0
2017-11-10,0.768262,0.769539,0.765568,0.768262,0.768262,0
2017-11-13,0.764701,0.766695,0.762195,0.764701,0.764701,0
2017-11-14,0.761615,0.765111,0.761360,0.761499,0.761499,0
2017-11-15,0.763068,0.763283,0.757461,0.763126,0.763126,0
2017-11-16,null,null,null,null,null,null
2017-11-17,0.758725,0.760803,0.753636,0.758731,0.758731,0
2017-11-20,0.755298,0.757404,0.754540,0.755401,0.755401,0
2017-11-21,0.755453,0.758979,0.753301,0.755572,0.755572,0
2017-11-22,0.758610,0.759878,0.755578,0.758489,0.758489,0
2017-11-23,0.761383,0.763884,0.760439,0.761383,0.761383,0
2017-11-24,0.762532,0.762893,0.760769,0.762567,0.762567,0
2017-11-27,0.761267,0.764818,0.759428,0.761197,0.761197,0
2017-11-28,0.760861,0.762021,0.758921,0.760717,0.760717,0
2017-11-29,0.760630,0.760803,0.755401,0.760549,0.760549,0
2017-11-30,0.756315,0.759492,0.755881,0.756659,0.756659,0
2017-12-01,0.756487,0.763884,0.755801,0.756344,0.756344,0
2017-12-04,0.759129,0.761673,0.758041,0.759013,0.759013,0
2017-12-05,0.760398,0.765462,0.760167,0.760410,0.760410,0
2017-12-06,0.760688,0.761383,0.756029,0.760462,0.760462,0
2017-12-07,0.756888,0.756888,0.751552,0.756687,0.756687,0
2017-12-08,0.751033,0.753296,0.750221,0.751202,0.751202,0
2017-12-11,0.750779,0.754489,0.750739,0.750807,0.750807,0
2017-12-12,0.753125,0.758093,0.751993,0.752950,0.752950,0
2017-12-13,0.755818,0.761615,0.755458,0.755658,0.755658,0
2017-12-14,0.763091,0.767577,0.762899,0.763301,0.763301,0
2017-12-15,0.766560,0.769527,0.764292,0.766501,0.766501,0
2017-12-18,0.764818,0.767695,0.764152,0.765111,0.765111,0
2017-12-19,0.766430,0.768403,0.764643,0.766577,0.766577,0
2017-12-20,0.765252,0.768226,0.765252,0.765345,0.765345,0
2017-12-21,0.767201,0.770416,0.765439,0.767224,0.767224,0
2017-12-22,0.770594,0.772320,0.770369,0.770772,0.770772,0
2017-12-25,0.771605,0.775855,0.771188,0.771486,0.771486,0
2017-12-26,0.772499,0.772798,0.771367,0.772559,0.772559,0
2017-12-27,0.773048,0.777605,0.773036,0.773043,0.773043,0
2017-12-28,0.777544,0.781128,0.777484,0.777484,0.777484,0
2017-12-29,0.779484,0.782595,0.778998,0.779429,0.779429,0
2018-01-01,0.780701,0.781494,0.780153,0.780214,0.780214,0
2018-01-02,0.780031,0.784621,0.780031,0.780104,0.780104,0
2018-01-03,0.783269,0.784498,0.780579,0.783392,0.783392,0
2018-01-04,0.782901,0.786281,0.781537,0.782840,0.782840,0
2018-01-05,0.786392,0.787092,0.783589,0.786380,0.786380,0
2018-01-08,0.786164,0.787253,0.782840,0.786102,0.786102,0
2018-01-09,0.784498,0.786491,0.780829,0.784806,0.784806,0
2018-01-10,0.781152,0.786658,0.780933,0.781067,0.781067,0
2018-01-11,0.784708,0.788706,0.783945,0.784732,0.784732,0
2018-01-12,0.788581,0.790320,0.784868,0.788581,0.788581,0
2018-01-15,0.790889,0.797894,0.790889,0.790889,0.790889,0
2018-01-16,0.796052,0.797703,0.793777,0.796292,0.796292,0
2018-01-17,0.797257,0.799898,0.794130,0.797130,0.797130,0
2018-01-18,0.797162,0.800705,0.794281,0.797251,0.797251,0
2018-01-19,0.800692,0.803988,0.799399,0.800576,0.800576,0
2018-01-22,0.800192,0.802890,0.797938,0.800211,0.800211,0
2018-01-23,0.800820,0.803019,0.795697,0.800833,0.800833,0
2018-01-24,0.800384,0.808277,0.799424,0.800448,0.800448,0
2018-01-25,0.805121,0.812018,0.805121,0.804894,0.804894,0
2018-01-26,0.803019,0.810833,0.802607,0.802923,0.802923,0
2018-01-29,0.811603,0.811820,0.807559,0.811688,0.811688,0
2018-01-30,0.809697,0.811300,0.804382,0.809599,0.809599,0
2018-01-31,0.809782,0.811622,0.804693,0.810110,0.810110,0
2018-02-01,0.806192,0.806712,0.798913,0.806127,0.806127,0
2018-02-02,0.804117,0.804117,0.792205,0.804052,0.804052,0
2018-02-05,0.790670,0.795437,0.790389,0.790639,0.790639,0
2018-02-06,0.787637,0.789079,0.783638,0.787464,0.787464,0
2018-02-07,0.789278,0.790776,0.783908,0.789391,0.789391,0
2018-02-08,0.781739,0.784375,0.778452,0.781739,0.781739,0
2018-02-09,0.778574,0.783012,0.776036,0.778750,0.778750,0
2018-02-12,0.781983,0.784511,0.781116,0.782020,0.782020,0
2018-02-13,0.785750,0.787588,0.783098,0.785916,0.785916,0
2018-02-14,0.786139,0.789017,0.777544,0.786102,0.786102,0
2018-02-15,0.792958,0.796686,0.789328,0.792833,0.792833,0
2018-02-16,0.794723,0.798977,0.790451,0.794382,0.794382,0
2018-02-19,0.791208,0.793714,0.790002,0.791202,0.791202,0
2018-02-20,0.790952,0.793147,0.788103,0.790889,0.790889,0
2018-02-21,0.788090,0.789827,0.783061,0.788090,0.788090,0
2018-02-22,0.779757,0.785978,0.779120,0.779843,0.779843,0
2018-02-23,0.783822,0.784375,0.780640,0.783951,0.783951,0
2018-02-26,0.783945,0.789079,0.782822,0.783840,0.783840,0
2018-02-27,0.784991,0.786906,0.779618,0.784991,0.784991,0
2018-02-28,0.779041,0.782105,0.778331,0.779362,0.779362,0
2018-03-01,0.776199,0.776699,0.771367,0.776578,0.776578,0
2018-03-02,0.776554,0.777424,0.773814,0.776470,0.776470,0
2018-03-05,0.775609,0.777122,0.772678,0.775470,0.775470,0
2018-03-06,0.776651,0.784068,0.775723,0.776699,0.776699,0
2018-03-07,0.778634,0.782981,0.777303,0.778634,0.778634,0
2018-03-08,0.782963,0.783822,0.777726,0.782712,0.782712,0
2018-03-09,0.778998,0.785299,0.777768,0.779059,0.779059,0
2018-03-12,0.786287,0.788022,0.785583,0.786269,0.786269,0
2018-03-13,0.787278,0.789889,0.785960,0.787290,0.787290,0
2018-03-14,0.785978,0.791703,0.785731,0.785799,0.785799,0
2018-03-15,0.788171,0.788581,0.781006,0.787979,0.787979,0
2018-03-16,0.779059,0.780579,0.771968,0.778938,0.778938,0
2018-03-19,0.771545,0.772201,0.768758,0.771605,0.771605,0
2018-03-20,0.771016,0.772082,0.768344,0.770832,0.770832,0
2018-03-21,0.768994,0.771307,0.767342,0.769053,0.769053,0
2018-03-22,0.777726,0.778198,0.769071,0.777478,0.777478,0
2018-03-23,0.769823,0.774293,0.769639,0.769349,0.769349,0
2018-03-26,0.771307,0.774797,0.771129,0.770861,0.770861,0
2018-03-27,0.775512,0.775916,0.769787,0.775615,0.775615,0
2018-03-28,0.768722,0.770475,0.765462,0.768758,0.768758,0
2018-03-29,0.766201,0.768876,0.764351,0.766008,0.766008,0
2018-03-30,0.768681,0.770951,0.767442,0.768580,0.768580,0
2018-04-02,0.768368,0.769574,0.765398,0.768303,0.768303,0
2018-04-03,0.765404,0.770772,0.765363,0.765462,0.765462,0
2018-04-04,0.768226,0.771724,0.766348,0.768203,0.768203,0
2018-04-05,0.772022,0.772499,0.767636,0.771998,0.771998,0
2018-04-06,0.767148,0.769930,0.766754,0.766830,0.766830,0
2018-04-09,0.767902,0.770891,0.765287,0.768226,0.768226,0
2018-04-10,0.770001,0.776470,0.769408,0.769959,0.769959,0
2018-04-11,0.776337,0.777424,0.774054,0.776398,0.776398,0
2018-04-12,0.776337,0.777303,0.773994,0.776518,0.776518,0
2018-04-13,0.776120,0.781128,0.776036,0.775735,0.775735,0
2018-04-16,0.777309,0.778289,0.775374,0.777448,0.777448,0
2018-04-17,0.777424,0.779180,0.776096,0.777291,0.777291,0
2018-04-18,0.776789,0.779727,0.774593,0.776699,0.776699,0
